seed,run,best_epoch,val_theta_mae,val_v_mae,val_loss_total,val_pg_mae,val_qg_mae,val_branch_p_mae,val_branch_q_mae,val_kcl_p_mae,val_kcl_q_mae,val_balance_p_mae,val_balance_q_mae,val_cost_mape
42,runs/stage13_unseen_load_full100_seed42,47,0.015795642122985575,0.006849565125154984,0.007483268832952537,4.593660942910733,2.6102140603584894,1.7656250971227236,0.8581978459783695,0.4520645421254956,0.40643487187652033,1.5959628929312413,1.1841538727890817,7.710252066670001
43,runs/stage13_unseen_load_full100_seed43,48,0.01469556551563514,0.006566721399610885,0.007716459948163218,4.642572404493831,2.9019924753209754,1.8539662206658813,0.8741086336060179,0.5217964869488702,0.2549473456364771,1.3611497487936994,1.2428544513051465,7.880436980628529
44,runs/stage13_unseen_load_full100_seed44,67,0.014616022845591181,0.007902690385875691,0.007437580954240706,4.55566256913334,2.7428915595847485,1.6870021964418014,0.8248919088620132,0.4415113832288337,0.2633035636317716,2.1974884972284228,0.7180504466649722,7.999787855162002
45,runs/stage13_unseen_load_full100_seed45,54,0.016812228246984404,0.006555473823292795,0.007560460916992991,4.605676958296794,2.6571933612073466,1.7065414393280047,0.8433094535271042,0.5828320949063578,0.3194089118181701,2.3502571266636374,0.6010069292098558,7.358886570970172
46,runs/stage13_unseen_load_full100_seed46,38,0.018705716142783758,0.0065953424312687565,0.007496185286396133,4.409384573505064,2.6525756793286988,1.762300913663737,0.86633914768328,0.6028203047752106,0.3579914312698503,3.9011575268788943,1.1762079279164086,7.6168468331086245
