seed,run,best_epoch,val_theta_mae,val_v_mae,val_loss_total,val_pg_mae,val_qg_mae,val_branch_p_mae,val_branch_q_mae,val_kcl_p_mae,val_kcl_q_mae,val_balance_p_mae,val_balance_q_mae,val_cost_mape
42,runs/stage13_topology_full100_seed42,76,0.005976852588355541,0.006210226751863957,0.006984827388077974,3.2905013859272003,3.4312742203474045,1.366108488291502,1.3584693148732185,0.9589408151805401,1.3680427707731724,2.3929693549871445,2.4532343819737434,4.771016165614128
43,runs/stage13_topology_full100_seed43,72,0.007349447533488274,0.00442144563421607,0.006284508667886257,3.1052791699767113,3.208722546696663,1.2339987233281136,1.262956690043211,1.0373530350625515,1.0647776164114475,5.602828934788704,1.4619481563568115,4.958608150482178
44,runs/stage13_topology_full100_seed44,44,0.006389431841671467,0.005142909288406372,0.009656882286071778,3.4248624742031093,3.3563204854726787,1.4448858611285686,1.5191389620304108,1.7475105822086334,1.6063238680362701,1.5326226875185966,2.256466932594776,6.076755002140999
45,runs/stage13_topology_full100_seed45,25,0.015949877351522444,0.0074219542555511,0.009809230268001557,3.074828088283539,3.2572446390986443,1.6952547803521159,1.5473681315779686,1.7306792363524437,1.840356960892677,2.909481003880501,2.788366861641407,5.951265245676041
46,runs/stage13_topology_full100_seed46,34,0.005813055392354727,0.004637950472533703,0.006098543014377356,3.343471884727478,3.332662954926491,1.2899299338459969,1.1914625763893127,1.0295946523547173,0.9937948547303677,2.8882143646478653,5.245557501912117,6.339735686779021
